   0   1    1   1.000   0.000
   1   1    1   1.000   0.000
   2   1    1   1.000   0.000
   3   1    1   1.000   0.000
   4   1    1   1.000   0.000
   5   1    1   1.000   0.037
   6   1    1   1.000   0.077
   7   1    1   1.000   0.222
   8   1    1   1.000   0.296
   9   1    1   1.000   0.346
